strategy_types,lookback_period,rsi_window,ma_window,rebalance_period,num_stocks,portfolio_type,combine_method,Total Return,Annual Return,Volatility,Sharpe Ratio,Max Drawdown,strategy_name
"['momentum', 'rsi', 'ma_crossover']",21,21,10,42,5,long_short,or,0.3313083200422471,0.04771819325359283,0.05608525246198475,0.850815341982044,-0.09802410589160948,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,5,20,21,5,long_short,and,0.3113416923139567,0.04514232510995475,0.053120640054863236,0.8498076277569614,-0.06499748300015573,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,20,21,3,long,and,1.29758517931334,0.14501627387112026,0.1708110966933111,0.8489862583781365,-0.2752763041551455,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,10,42,3,long,and,0.8378698990833273,0.10422048268579731,0.1228085371763223,0.8486420006466066,-0.1955030775292319,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",63,21,50,5,10,long_short,or,0.09864857389853521,0.0158778072284107,0.018710148384268096,0.8486200591418671,-0.033433485629493775,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,10,5,long_short,or,0.18883319541563948,0.030138022553081845,0.035520846171619526,0.8484601523136447,-0.05434629673867808,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,10,21,10,long,or,1.420714951873515,0.1548959475744056,0.18263327355731968,0.8481255608978138,-0.26689151858526305,"momentum, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,50,42,5,long,and,2.379849358244309,0.22405558587167862,0.26442024965288546,0.8473465484046888,-0.38849038046046513,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,10,10,5,long,and,1.1746123099551569,0.13490139053580608,0.1592467159224124,0.8471219626377239,-0.24136297853148903,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",63,10,50,5,10,long_short,or,0.08270205464945701,0.013393803962554074,0.015814094561250963,0.846953577435455,-0.025330762522822958,"momentum, rsi (OR)"
"['momentum', 'rsi']",21,21,50,5,10,long_short,or,0.09952254060959986,0.01557496406616532,0.018408561309351406,0.846071770869642,-0.0347291190350385,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",21,14,50,21,5,long,and,1.8519635911123644,0.1900288718469405,0.2246411093937152,0.845922068137084,-0.3490558539253803,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,20,5,10,long_short,or,0.09891202690223655,0.015483085449206957,0.01832651889918198,0.8448459598018945,-0.01322867452694887,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,10,21,3,long,or,1.4735645401367252,0.1589661590592366,0.1883711979407235,0.8438984345646088,-0.24593848233897275,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,21,5,long,and,1.3576659726218034,0.14994176045520868,0.17782298625440787,0.843207976727429,-0.26215054433612783,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,20,10,3,long,and,1.1770695690312585,0.13511019133338964,0.16028885861369171,0.8429169219990232,-0.2428608536354171,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,21,50,21,5,long_short,and,0.5134939650465014,0.0751100874557109,0.08921957933289196,0.841856552309708,-0.10568039030013932,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,10,10,3,long_short,and,0.3663086186623008,0.05605890054963414,0.0666171694420552,0.8415082931194663,-0.09171314553432053,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,20,21,3,long,or,1.6050744192170274,0.16878709161901995,0.20067430550475926,0.8410996674161503,-0.29248945282888306,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,21,10,long,or,0.723215984180845,0.09791969991829008,0.11643402599382813,0.8409886979557037,-0.19772631796080886,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,100,42,5,long,or,0.6541898685191188,0.09024179488409745,0.10743414231698918,0.8399731494838488,-0.18869669527252986,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,10,21,3,long,or,0.8203920808226866,0.10174374422513277,0.12114043508241211,0.8398826053077676,-0.17971419989341675,"rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,10,42,5,long_short,or,0.4187947267901806,0.058637023879864136,0.06985781575336944,0.8393767146525177,-0.12970174265260537,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,21,10,long,and,1.1304877840945071,0.13111796278672738,0.1562177199476105,0.8393283606411576,-0.24321204364009785,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,20,10,5,long,and,1.0814151973430732,0.12683243468384453,0.15112425027825663,0.8392593144403698,-0.23155423163465072,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,21,3,long_short,or,0.2739475426878464,0.04022852444384095,0.04794603680767849,0.8390375330750677,-0.07691385278585494,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,50,42,5,long,or,0.8192801836028527,0.10539646327392971,0.12562570050748656,0.8389721438221847,-0.19855776976081718,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,20,10,3,long,and,1.2413211882683144,0.1404041956419635,0.16744710844251848,0.838498777004332,-0.3002585597345109,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,10,42,5,long_short,or,0.25291371084269043,0.03714228091589078,0.0443581603003209,0.8373269013959103,-0.05995248843495249,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,100,10,5,long,or,0.7401128212230652,0.09976027683615984,0.11914539563992076,0.8372986324847475,-0.22328148025651207,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,10,5,10,long_short,and,0.0918907187767879,0.014357903648489545,0.01715007542061813,0.8371918662951309,-0.028240017702400144,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,42,3,long_short,and,1.4542243367994088,0.15748519497924263,0.18813608003597865,0.8370813027949002,-0.30555579527199006,"momentum, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,42,5,long_short,and,1.1755829568114593,0.13498389294751978,0.16133725477647065,0.8366566862349127,-0.3055558128360173,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,10,21,10,long,and,1.109647849985302,0.12833902654943752,0.15346952771153224,0.8362508731418586,-0.2673274660179019,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,50,21,3,long,and,1.9395080344031252,0.19601683819118954,0.23456919827292624,0.8356461105482391,-0.3557298689653273,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,100,21,3,long,and,1.6029741234317982,0.17847517284228487,0.21381167578348986,0.8347307142525394,-0.332458818204012,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,20,42,3,long,and,1.328312847728537,0.1474952987892384,0.17679830321756673,0.8342574340644646,-0.31369611674590625,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,21,5,long,or,1.4074145863795433,0.1538599136667098,0.1844654692743936,0.8340851774151951,-0.2618894853785002,"momentum, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,10,21,10,long,and,0.9959612764070309,0.11859613740898878,0.1421873297770716,0.8340837231765287,-0.24652496240178257,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,100,21,5,long,or,0.6768998481740263,0.09279668850940048,0.11126861950986067,0.8339879556174129,-0.19066838106499484,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,5,20,10,3,long,and,1.2053603042217116,0.13750003953151047,0.16499261963160364,0.8333708491841711,-0.23815295952366167,"momentum, rsi, ma_crossover (AND)"
['ma_crossover'],252,14,20,21,5,long,and,1.3880170586228378,0.1522347692388557,0.18269042466560528,0.8332936415113419,-0.25419968541311344,ma_crossover
"['momentum', 'rsi', 'ma_crossover']",21,14,10,21,3,long,and,1.3213147070393072,0.14703477020843692,0.17645475969431626,0.833271771547305,-0.2692879011180588,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,10,10,long_short,or,0.09787821409901776,0.01532740539565891,0.018395755514002136,0.8332033649823343,-0.024821035039044648,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,21,3,long,and,1.3501703066396797,0.1493454221909858,0.17940512992654264,0.8324478918308256,-0.2623722708404328,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,42,3,long,and,1.9272908058298062,0.1912019354335639,0.22969324945473762,0.8324229636153994,-0.3504377379011515,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,10,21,3,long_short,or,0.36331434135060126,0.051780563136327507,0.06223035569518193,0.8320788553734159,-0.1153676614420569,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,5,5,long_short,and,0.15972715909838886,0.024432392231014788,0.02937558774998638,0.8317243705541216,-0.040818309521996166,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,10,10,3,long_short,and,0.2812295331855845,0.04119479977891327,0.049538097744850025,0.8315781520536056,-0.08479956346934059,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,20,10,5,long,and,1.1092964281264859,0.12927755874113678,0.15546084338079819,0.8315763373576587,-0.22597620711416477,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,10,5,long_short,and,0.1867474250830199,0.0282830189764125,0.0340196778409128,0.83137233423177,-0.04595919347819044,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,10,42,10,long_short,or,0.17280865629656916,0.026117760792446543,0.03146462384747554,0.8300674725702153,-0.04337505736325453,"rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,50,42,5,long,and,2.1877363607858205,0.2142385843110739,0.25815380296070534,0.8298873843965182,-0.3795427328947887,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,10,42,10,long,and,1.160325911449183,0.13267964771418495,0.15993578862764105,0.829580726444453,-0.2643795589022361,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,10,21,10,long_short,and,0.35695690999607854,0.05098004661872224,0.06147423115854212,0.8292913251284857,-0.10379885546639644,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,20,10,5,long_short,and,0.23460797229515928,0.0349040399609839,0.04213048756533184,0.82847462676187,-0.0634893686283825,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,20,21,10,long,and,1.0589264470000828,0.12484016204072157,0.15073936280039155,0.8281855496897277,-0.23875576921121366,"momentum, rsi, ma_crossover (AND)"
['ma_crossover'],252,14,50,21,10,long,and,1.688339955503039,0.17841366542304016,0.21562738475153026,0.8274165437225338,-0.3243197387536023,ma_crossover
"['momentum', 'rsi', 'ma_crossover']",21,5,10,21,10,long_short,or,0.16489101633967973,0.02517405076502577,0.030424886306676266,0.8274164284880735,-0.034907066017619726,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,100,21,5,long,or,1.391951043379,0.1614952083515957,0.19533268229110556,0.8267700338590463,-0.31353570035779754,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,21,5,long,or,0.6959883209868964,0.09492208383136624,0.11481598981091429,0.8267322695008726,-0.19087465051715713,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,100,10,3,long_short,or,0.22518238266147472,0.03547764436942469,0.04291880475790445,0.8266223761250175,-0.08478029462992087,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,21,10,long,and,1.1272796101821543,0.13084032992405814,0.15831982945292666,0.8264304627927923,-0.24459111622142016,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,10,21,5,long,and,1.3707775409480045,0.14983897005657876,0.18133529232945012,0.8263089227239405,-0.31159470530101274,"rsi, ma_crossover (AND)"
['ma_crossover'],252,14,10,21,10,long,and,1.229610794035933,0.13847788110392023,0.1676430261385332,0.8260282833924024,-0.268787061602792,ma_crossover
"['momentum', 'ma_crossover']",21,14,10,21,3,long_short,and,0.7631608276947655,0.09678108530102225,0.11718368892444807,0.825892120220076,-0.23101072407905954,"momentum, ma_crossover (AND)"
"['momentum', 'ma_crossover']",63,14,50,42,10,long,or,1.9441801968875954,0.19818607902969676,0.24031074735179653,0.8247075139738446,-0.34682432548141473,"momentum, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,50,42,5,long_short,or,0.2597299753310536,0.0390748941803134,0.04739829897029716,0.8243944409228748,-0.0828460715092465,"rsi, ma_crossover (OR)"
['ma_crossover'],252,14,50,42,10,long,and,1.8721038421416796,0.19141988709699986,0.23221653818689483,0.8243163410822161,-0.32573856611125207,ma_crossover
"['momentum', 'rsi']",21,21,50,42,5,long_short,or,0.24716582940317688,0.03663450876518004,0.04446141925220485,0.8239617488900408,-0.08053204324445451,"momentum, rsi (OR)"
"['rsi', 'ma_crossover']",252,14,10,21,5,long,and,0.9901723266763207,0.11806939438074049,0.14336262813829503,0.8235716372808444,-0.23891046255247517,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,10,21,10,long_short,and,0.23360499313182337,0.034789988745032474,0.04226009739833359,0.8232349399744715,-0.08469799980660919,"momentum, rsi, ma_crossover (AND)"
['ma_crossover'],252,14,20,21,3,long,and,1.4038730846342165,0.15347677496466128,0.18649290363514245,0.8229630831687064,-0.2723606303627043,ma_crossover
"['rsi', 'ma_crossover']",252,21,100,21,10,long,and,1.3069609822582806,0.15430415991801882,0.18769055962062783,0.8221199842437907,-0.31437267284670156,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,20,42,5,long_short,and,0.5626843623513396,0.07542676212752686,0.09178817033137478,0.8217481823117319,-0.13974220234358026,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,10,3,long,and,1.182841721733507,0.13559989383411786,0.16504115791804003,0.8216125937595349,-0.2661356988574428,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,100,42,5,long,or,0.7578333375778934,0.10167474087748896,0.12389892436974866,0.8206265017609307,-0.18646848604907407,"rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,20,21,10,long,and,1.0600277312005044,0.12485259745367094,0.1521590316811441,0.8205401682320442,-0.25282320439455785,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,10,3,long_short,and,0.1971445722723204,0.029745168688132706,0.03625270135332724,0.8204952342234966,-0.049395908830144886,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,100,21,10,long,or,0.704421982054966,0.0958548189380044,0.1168747695084159,0.8201498008610156,-0.20530960761694206,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,10,42,5,long_short,or,0.34224320583507484,0.05798209440902946,0.07070267209101262,0.820083494643477,-0.09147375337566255,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,20,10,3,long,and,1.1125484329093327,0.12956098782059455,0.15807203810314172,0.8196325509262824,-0.27473668275159735,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,20,21,5,long,or,1.4607991252716133,0.15798974793487708,0.19276308161675523,0.8196058426218084,-0.2621130344099548,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,100,10,3,long_short,and,0.534532186137977,0.07627941935919114,0.09308315120129387,0.8194761175869048,-0.15761468571978543,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,20,10,10,long,and,1.2899991821974708,0.14449976915995433,0.1765104243202647,0.818647225603914,-0.2566319267104372,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,20,42,5,long,and,1.9810422486979191,0.19473788885335996,0.23794539437884094,0.8184141969283556,-0.3631458189520955,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,42,10,long,or,0.6649254741309636,0.09145315755321137,0.11175104504649544,0.8183651214640644,-0.16594652382476327,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,10,42,10,long_short,or,0.242239628701848,0.03596640652366445,0.04396638596696607,0.8180432785784948,-0.07616001712653375,"rsi, ma_crossover (OR)"
['momentum'],21,14,50,10,10,long,and,1.2946801147145006,0.1448805295241713,0.1771126926678729,0.818013251008812,-0.2725741865997231,momentum
"['momentum', 'rsi', 'ma_crossover']",21,10,100,42,10,long,or,0.7448984221517585,0.10027888274138208,0.12263258044463984,0.8177181168152218,-0.1724364909037751,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,10,5,long,or,0.7181223095276545,0.09736191230264746,0.11915631444200266,0.8170940227430141,-0.20993124135014418,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,50,42,10,long,and,1.303235134275761,0.14992785778990703,0.1834891328821643,0.8170939359454592,-0.28829501296260496,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,21,50,42,10,long,or,0.7805994266495886,0.10142587691718585,0.12419110785261779,0.8166919409202124,-0.19063772725395167,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,20,10,3,long,and,1.3405277085016665,0.1484731571300919,0.1818268164340861,0.8165635852944431,-0.31734746358415145,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,100,10,10,long_short,or,0.11213455264966488,0.01841190164423212,0.0225507564896367,0.8164649222607406,-0.0320852818365891,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,21,5,long_short,or,0.2237151450883712,0.03343405655315412,0.040951436857244956,0.8164318304557636,-0.06173680508795154,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,20,5,5,long_short,or,0.10407227002036534,0.016247741398142335,0.019914212749770753,0.8158867037477731,-0.029926630692177936,"rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,100,21,5,long,and,1.4593330570328513,0.16704751033609067,0.20493956878091946,0.8151061863249287,-0.32705521445513575,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,10,21,5,long,and,1.0729370850627356,0.12982132887025366,0.15931983466377983,0.8148472482677486,-0.2768470677977114,"momentum, rsi, ma_crossover (AND)"
